Especes;Espece_nurse;Deglaciated_area;Site;Life_Form;RII;Hauteur;Longueur;Largeur;Densite;Volume_canopy;Surface;Site_Nurse;log_Volume_canopy
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;4.5;29;26;85;1776.57064560503;841;Gébroulaz (FR).Saxifraga bryoides;7.51719606888717
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;3.5;37;35;95;2373.21145039929;1369;Gébroulaz (FR).Saxifraga bryoides;7.79813040513775
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;2;24;23;95;578.053048260522;576;Gébroulaz (FR).Saxifraga bryoides;6.46284987969362
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;1.5;26;24;70;490.088453960008;676;Gébroulaz (FR).Saxifraga bryoides;6.31521388088755
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;2.5;35;36;75;1649.33614313464;1225;Gébroulaz (FR).Saxifraga bryoides;7.44551568051264
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;4;30;21;90;1319.46891450771;900;Gébroulaz (FR).Saxifraga bryoides;7.2315046127617
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;4;40;29;70;2429.49831877611;1600;Gébroulaz (FR).Saxifraga bryoides;7.82097336384681
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;4;32;15;80;1005.30964914873;1024;Gébroulaz (FR).Saxifraga bryoides;6.9736755034596
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;4;21;24;75;1055.57513160617;441;Gébroulaz (FR).Saxifraga bryoides;7.01966061670143
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;4;37;20;90;1549.85237577096;1369;Gébroulaz (FR).Saxifraga bryoides;7.38565529258896
Mousse;Saxifraga bryoides;A;Gébroulaz (FR);Cushion;-0.0769230769230769;5;62;68;95;11037.4621896121;3844;Gébroulaz (FR).Saxifraga bryoides;9.31472687728145
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;2.5;20;24;85;628.318530717959;400;Gébroulaz (FR).Saxifraga oppositifolia;6.53835743220176
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3;17;12;90;320.442450666159;289;Gébroulaz (FR).Saxifraga oppositifolia;5.94875093058266
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;2.5;30;31;70;1217.36715326604;900;Gébroulaz (FR).Saxifraga oppositifolia;7.15477081853031
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;4;36;38;70;2865.13250007389;1296;Gébroulaz (FR).Saxifraga oppositifolia;7.98206270053499
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;2;35;16;85;586.430628670095;1225;Gébroulaz (FR).Saxifraga oppositifolia;6.47583707522043
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3.5;16;17;90;498.46603436958;256;Gébroulaz (FR).Saxifraga oppositifolia;6.33025175825209
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3.5;24;29;85;1275.48661735746;576;Gébroulaz (FR).Saxifraga oppositifolia;7.19916923211877
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;6;26;25;90;2042.03522483337;676;Gébroulaz (FR).Saxifraga oppositifolia;7.65200759823441
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;4;28;24;90;1407.43350880823;784;Gébroulaz (FR).Saxifraga oppositifolia;7.29319818176705
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3.5;25;21;90;962.112750161874;625;Gébroulaz (FR).Saxifraga oppositifolia;6.9323938444863
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3;23;20;95;722.566310325652;529;Gébroulaz (FR).Saxifraga oppositifolia;6.66619080371165
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;4;15;14;85;439.822971502571;225;Gébroulaz (FR).Saxifraga oppositifolia;6.21990370108323
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3.5;23;20;85;842.994028713261;529;Gébroulaz (FR).Saxifraga oppositifolia;6.80884710411317
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;4;50;33;75;3455.75191894877;2500;Gébroulaz (FR).Saxifraga oppositifolia;8.16581385013854
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3;33;20;85;1036.72557568463;1089;Gébroulaz (FR).Saxifraga oppositifolia;7.00266304033286
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;5;17;16;95;712.094334813686;289;Gébroulaz (FR).Saxifraga oppositifolia;6.65276778337951
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3;24;20;85;753.98223686155;576;Gébroulaz (FR).Saxifraga oppositifolia;6.70541151686493
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;2;17;14;95;249.23301718479;289;Gébroulaz (FR).Saxifraga oppositifolia;5.74321108368669
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;2.5;20;22;95;575.958653158129;400;Gébroulaz (FR).Saxifraga oppositifolia;6.45957655434865
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3;19;17;95;507.367213554752;361;Gébroulaz (FR).Saxifraga oppositifolia;6.34598553955431
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3;25;26;90;1021.01761241668;625;Gébroulaz (FR).Saxifraga oppositifolia;6.98827430288076
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;5.5;14;15;80;604.756585816035;196;Gébroulaz (FR).Saxifraga oppositifolia;6.50367187421387
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;2.5;25;23;90;752.673239922555;625;Gébroulaz (FR).Saxifraga oppositifolia;6.70380766728295
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;4;19;18;95;716.283125018473;361;Gébroulaz (FR).Saxifraga oppositifolia;6.65815863201438
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;4.5;25;24;95;1413.71669411541;625;Gébroulaz (FR).Saxifraga oppositifolia;7.29746258055351
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;6;25;38;75;2984.5130209103;625;Gébroulaz (FR).Saxifraga oppositifolia;8.02202595734683
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;4;28;26;98;1524.71963454225;784;Gébroulaz (FR).Saxifraga oppositifolia;7.36994816338361
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;2.5;19;22;80;547.160720500222;361;Gébroulaz (FR).Saxifraga oppositifolia;6.41344678262115
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;5;37;33;85;3196.57052502761;1369;Gébroulaz (FR).Saxifraga oppositifolia;8.08929913795425
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;5;28;22;85;1612.68422884276;784;Gébroulaz (FR).Saxifraga oppositifolia;7.42387650540916
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3;30;32;95;1507.9644737231;900;Gébroulaz (FR).Saxifraga oppositifolia;7.35933798427159
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;4;33;29;45;2004.33611299029;1089;Gébroulaz (FR).Saxifraga oppositifolia;7.63393481717472
Mousse;Saxifraga oppositifolia;A;Gébroulaz (FR);Cushion;-0.0256410256410257;3.5;21;21;80;808.174710135974;441;Gébroulaz (FR).Saxifraga oppositifolia;6.76964951207988
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;2.5;20;24;85;628.318530717959;400;Gébroulaz (FR).Saxifraga oppositifolia;6.53835743220176
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3;17;12;90;320.442450666159;289;Gébroulaz (FR).Saxifraga oppositifolia;5.94875093058266
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;2.5;30;31;70;1217.36715326604;900;Gébroulaz (FR).Saxifraga oppositifolia;7.15477081853031
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;4;36;38;70;2865.13250007389;1296;Gébroulaz (FR).Saxifraga oppositifolia;7.98206270053499
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;2;35;16;85;586.430628670095;1225;Gébroulaz (FR).Saxifraga oppositifolia;6.47583707522043
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3.5;16;17;90;498.46603436958;256;Gébroulaz (FR).Saxifraga oppositifolia;6.33025175825209
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3.5;24;29;85;1275.48661735746;576;Gébroulaz (FR).Saxifraga oppositifolia;7.19916923211877
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;6;26;25;90;2042.03522483337;676;Gébroulaz (FR).Saxifraga oppositifolia;7.65200759823441
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;4;28;24;90;1407.43350880823;784;Gébroulaz (FR).Saxifraga oppositifolia;7.29319818176705
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3.5;25;21;90;962.112750161874;625;Gébroulaz (FR).Saxifraga oppositifolia;6.9323938444863
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3;23;20;95;722.566310325652;529;Gébroulaz (FR).Saxifraga oppositifolia;6.66619080371165
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;4;15;14;85;439.822971502571;225;Gébroulaz (FR).Saxifraga oppositifolia;6.21990370108323
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3.5;23;20;85;842.994028713261;529;Gébroulaz (FR).Saxifraga oppositifolia;6.80884710411317
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;4;50;33;75;3455.75191894877;2500;Gébroulaz (FR).Saxifraga oppositifolia;8.16581385013854
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3;33;20;85;1036.72557568463;1089;Gébroulaz (FR).Saxifraga oppositifolia;7.00266304033286
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;5;17;16;95;712.094334813686;289;Gébroulaz (FR).Saxifraga oppositifolia;6.65276778337951
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3;24;20;85;753.98223686155;576;Gébroulaz (FR).Saxifraga oppositifolia;6.70541151686493
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;2;17;14;95;249.23301718479;289;Gébroulaz (FR).Saxifraga oppositifolia;5.74321108368669
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;2.5;20;22;95;575.958653158129;400;Gébroulaz (FR).Saxifraga oppositifolia;6.45957655434865
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3;19;17;95;507.367213554752;361;Gébroulaz (FR).Saxifraga oppositifolia;6.34598553955431
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3;25;26;90;1021.01761241668;625;Gébroulaz (FR).Saxifraga oppositifolia;6.98827430288076
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;5.5;14;15;80;604.756585816035;196;Gébroulaz (FR).Saxifraga oppositifolia;6.50367187421387
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;2.5;25;23;90;752.673239922555;625;Gébroulaz (FR).Saxifraga oppositifolia;6.70380766728295
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;4;19;18;95;716.283125018473;361;Gébroulaz (FR).Saxifraga oppositifolia;6.65815863201438
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;4.5;25;24;95;1413.71669411541;625;Gébroulaz (FR).Saxifraga oppositifolia;7.29746258055351
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;6;25;38;75;2984.5130209103;625;Gébroulaz (FR).Saxifraga oppositifolia;8.02202595734683
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;4;28;26;98;1524.71963454225;784;Gébroulaz (FR).Saxifraga oppositifolia;7.36994816338361
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;2.5;19;22;80;547.160720500222;361;Gébroulaz (FR).Saxifraga oppositifolia;6.41344678262115
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;5;37;33;85;3196.57052502761;1369;Gébroulaz (FR).Saxifraga oppositifolia;8.08929913795425
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;5;28;22;85;1612.68422884276;784;Gébroulaz (FR).Saxifraga oppositifolia;7.42387650540916
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3;30;32;95;1507.9644737231;900;Gébroulaz (FR).Saxifraga oppositifolia;7.35933798427159
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;4;33;29;45;2004.33611299029;1089;Gébroulaz (FR).Saxifraga oppositifolia;7.63393481717472
Mousse;Saxifraga oppositifolia;B;Gébroulaz (FR);Cushion;0.164265129682997;3.5;21;21;80;808.174710135974;441;Gébroulaz (FR).Saxifraga oppositifolia;6.76964951207988
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;65;130;86;50;380499.230227284;16900;Glacier 10 (BO).Senecio rufescens;12.8494045496335
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;75;125;110;80;539961.237335746;15625;Glacier 10 (BO).Senecio rufescens;13.199368990119
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;38;79;70;35;110029.046704227;6241;Glacier 10 (BO).Senecio rufescens;11.6090705557512
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;40;92;40;30;77073.7397680696;8464;Glacier 10 (BO).Senecio rufescens;11.2533327871803
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;83;180;137;70;1071691.50191909;32400;Glacier 10 (BO).Senecio rufescens;13.884807428093
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;40;57;40;45;47752.2083345648;3249;Glacier 10 (BO).Senecio rufescens;10.7750955172651
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;50;96;67;50;168389.366232413;9216;Glacier 10 (BO).Senecio rufescens;12.0344072976394
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;60;80;66;70;165876.092109541;6400;Glacier 10 (BO).Senecio rufescens;12.0193750717005
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;95;145;83;30;598643.570110925;21025;Glacier 10 (BO).Senecio rufescens;13.3025266099647
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;36;82;75;40;115924.768917463;6724;Glacier 10 (BO).Senecio rufescens;11.6612385744662
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;65;110;83;35;310729.69337881;12100;Glacier 10 (BO).Senecio rufescens;12.646880847096
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;64;92;97;70;299046.11030011;8464;Glacier 10 (BO).Senecio rufescens;12.608563141039
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;36;77;65;60;94342.0273873015;5929;Glacier 10 (BO).Senecio rufescens;11.4553478258128
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;50;100;81;40;212057.504117311;10000;Glacier 10 (BO).Senecio rufescens;12.2649090151192
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;84;155;120;60;818070.726994782;24025;Glacier 10 (BO).Senecio rufescens;13.6147808771321
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;43;45;38;70;38500.2179697429;2025;Glacier 10 (BO).Senecio rufescens;10.5600498385121
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;46;63;57;50;86491.1873459806;3969;Glacier 10 (BO).Senecio rufescens;11.3685239974124
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;52;88;87;50;208450.95575099;7744;Glacier 10 (BO).Senecio rufescens;12.2477604456321
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;42;92;81;75;163878.039181858;8464;Glacier 10 (BO).Senecio rufescens;12.0072610993253
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;110;195;98;65;1100656.98618518;38025;Glacier 10 (BO).Senecio rufescens;13.9114749037901
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;65;145;102;60;503361.682921425;21025;Glacier 10 (BO).Senecio rufescens;13.1291890588975
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;50;91;58;55;138177.716880391;8281;Glacier 10 (BO).Senecio rufescens;11.8367505534561
Mousse;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.494565217391304;37;70;70;40;94928.4580159716;4900;Glacier 10 (BO).Senecio rufescens;11.4615404807903
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;65;130;86;50;380499.230227284;16900;Glacier 10 (BO).Senecio rufescens;12.8494045496335
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;75;125;110;80;539961.237335746;15625;Glacier 10 (BO).Senecio rufescens;13.199368990119
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;38;79;70;35;110029.046704227;6241;Glacier 10 (BO).Senecio rufescens;11.6090705557512
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;40;92;40;30;77073.7397680696;8464;Glacier 10 (BO).Senecio rufescens;11.2533327871803
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;83;180;137;70;1071691.50191909;32400;Glacier 10 (BO).Senecio rufescens;13.884807428093
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;40;57;40;45;47752.2083345648;3249;Glacier 10 (BO).Senecio rufescens;10.7750955172651
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;50;96;67;50;168389.366232413;9216;Glacier 10 (BO).Senecio rufescens;12.0344072976394
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;60;80;66;70;165876.092109541;6400;Glacier 10 (BO).Senecio rufescens;12.0193750717005
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;95;145;83;30;598643.570110925;21025;Glacier 10 (BO).Senecio rufescens;13.3025266099647
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;36;82;75;40;115924.768917463;6724;Glacier 10 (BO).Senecio rufescens;11.6612385744662
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;65;110;83;35;310729.69337881;12100;Glacier 10 (BO).Senecio rufescens;12.646880847096
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;64;92;97;70;299046.11030011;8464;Glacier 10 (BO).Senecio rufescens;12.608563141039
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;36;77;65;60;94342.0273873015;5929;Glacier 10 (BO).Senecio rufescens;11.4553478258128
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;50;100;81;40;212057.504117311;10000;Glacier 10 (BO).Senecio rufescens;12.2649090151192
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;84;155;120;60;818070.726994782;24025;Glacier 10 (BO).Senecio rufescens;13.6147808771321
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;43;45;38;70;38500.2179697429;2025;Glacier 10 (BO).Senecio rufescens;10.5600498385121
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;46;63;57;50;86491.1873459806;3969;Glacier 10 (BO).Senecio rufescens;11.3685239974124
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;52;88;87;50;208450.95575099;7744;Glacier 10 (BO).Senecio rufescens;12.2477604456321
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;42;92;81;75;163878.039181858;8464;Glacier 10 (BO).Senecio rufescens;12.0072610993253
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;110;195;98;65;1100656.98618518;38025;Glacier 10 (BO).Senecio rufescens;13.9114749037901
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;65;145;102;60;503361.682921425;21025;Glacier 10 (BO).Senecio rufescens;13.1291890588975
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;50;91;58;55;138177.716880391;8281;Glacier 10 (BO).Senecio rufescens;11.8367505534561
Mousse;Senecio rufescens;B;Glacier 10 (BO);Erect shrub;0.647302904564315;37;70;70;40;94928.4580159716;4900;Glacier 10 (BO).Senecio rufescens;11.4615404807903
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;41;65;45;50;62792.583163626;4225;Uruashraju (PE).Senecio sublutescens;11.0485923680906
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;24;72;69;30;62429.7292121364;5184;Uruashraju (PE).Senecio sublutescens;11.042802805684
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;45;56;50;50;65973.4457253857;3136;Uruashraju (PE).Senecio sublutescens;11.0979595302803
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;52;69;93;75;174716.533836743;4761;Uruashraju (PE).Senecio sublutescens;12.0712796899829
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;55;34;40;65;39165.1884147528;1156;Uruashraju (PE).Senecio sublutescens;10.5771465731794
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;60;104;70;65;228707.945181337;10816;Uruashraju (PE).Senecio sublutescens;12.3404758075788
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;68;75;58;80;154880.517821977;5625;Uruashraju (PE).Senecio sublutescens;11.9508148431277
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;49;43;52;70;57367.576249652;1849;Uruashraju (PE).Senecio sublutescens;10.9583291999227
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;60;75;72;75;169646.003293849;5625;Uruashraju (PE).Senecio sublutescens;12.041839513196
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;48;102;77;30;197392.549610354;10404;Uruashraju (PE).Senecio sublutescens;12.1932679211594
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;45;97;133;75;303972.651179714;9409;Uruashraju (PE).Senecio sublutescens;12.6248996940796
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;44;115;52;45;137769.309835424;13225;Uruashraju (PE).Senecio sublutescens;11.8337918591914
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;53;90;95;30;237268.785162369;8100;Uruashraju (PE).Senecio sublutescens;12.3772136700233
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;80;92;106;70;408490.820770769;8464;Uruashraju (PE).Senecio sublutescens;12.9203785252302
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;60;97;90;80;274261.038658389;9409;Uruashraju (PE).Senecio sublutescens;12.5220646965133
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;83;80;108;65;375483.153957052;6400;Uruashraju (PE).Senecio sublutescens;12.8361362082276
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;42;66;27;55;39188.2267608791;4356;Uruashraju (PE).Senecio sublutescens;10.5777336939029
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;60;72;74;85;167384.056583264;5184;Uruashraju (PE).Senecio sublutescens;12.0284214960033
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;50;90;54;45;127234.502470387;8100;Uruashraju (PE).Senecio sublutescens;11.754280844212
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;44;73;49;50;82408.1640938651;5329;Uruashraju (PE).Senecio sublutescens;11.32020194623
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;58;147;194;40;866055.413185713;21609;Uruashraju (PE).Senecio sublutescens;13.6717767198388
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;44;50;75;85;86393.7979737193;2500;Uruashraju (PE).Senecio sublutescens;11.3673981778967
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;45;78;78;30;143350.872783302;6084;Uruashraju (PE).Senecio sublutescens;11.8734887718725
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;48;88;80;45;176934.498250177;7744;Uruashraju (PE).Senecio sublutescens;12.0838899272798
Mousse;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;0.445910290237467;65;14;39;15;18582.5205459836;196;Uruashraju (PE).Senecio sublutescens;9.83335219289317
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;41;65;45;50;62792.583163626;4225;Uruashraju (PE).Senecio sublutescens;11.0485923680906
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;24;72;69;30;62429.7292121364;5184;Uruashraju (PE).Senecio sublutescens;11.042802805684
Mousse;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.19444158517756;45;56;50;50;65973.4457253857;3136;Uruashraju (PE).Senecio sublutescens;11.0979595302803
